tingakt,parent,similarity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
5,berlatih,"[('melatih', 0.6752069592475891), ('menari', 0.6566658020019531), ('berolahraga', 0.6359894871711731), ('bernyanyi', 0.6321476697921753), ('bermain', 0.6016561985015869), ('belajar', 0.600458562374115), ('bertarung', 0.596104621887207), ('latihan', 0.5960763692855835), ('berdansa', 0.5931972861289978), ('mengajarinya', 0.5847917199134827)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526
5,berjoget,"[('menari', 0.6528950929641724), ('berdansa', 0.6325749158859253), ('melantunkan', 0.6262233853340149), ('nari', 0.6260245442390442), ('ngobrol', 0.6190406084060669), ('bernyanyi', 0.6141287684440613), ('tertawa', 0.608939528465271), ('melacur', 0.6078794002532959), ('bergembira', 0.6045717597007751), ('menarikan', 0.5980960130691528)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527
5,penari,"[('penarinya', 0.7292738556861877), ('sinden', 0.6563503742218018), ('koreografer', 0.6488375067710876), ('menari', 0.6457610726356506), ('tari', 0.6344526410102844), ('penabuh', 0.619490385055542), ('tarian', 0.6073302626609802), ('pencerita', 0.6068647503852844), ('penghibur', 0.6002175807952881), ('akrobat', 0.5923179984092712)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528
5,nari,"[('menari', 0.6403812766075134), ('berjoget', 0.6260244846343994), ('kasmaran', 0.589940071105957), ('ratih', 0.5723789930343628), ('nini', 0.5702028274536133), ('histeris', 0.5682181715965271), ('marsya', 0.5661832690238953), ('srimpi', 0.5636362433433533), ('centil', 0.5605444312095642), ('kinanti', 0.5567296147346497)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529
5,ballet,"[('balet', 0.7246868014335632), ('theatre', 0.6824899315834045), ('repertory', 0.6344325542449951), ('bergère', 0.6200180649757385), ('mariinsky', 0.615581214427948), ('bolshoi', 0.6085797548294067), ('philharmonic', 0.6074460744857788), ('troupe', 0.6046566367149353), ('orchestra', 0.6039308905601501), ('folies', 0.5968611240386963)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530
5,koreografer,"[('komposer', 0.6963436007499695), ('musikus', 0.6899562478065491), ('balet', 0.6789219975471497), ('koreografi', 0.6788806915283203), ('komedian', 0.6688793897628784), ('pianis', 0.6680271625518799), ('penari', 0.6488375067710876), ('maestro', 0.6368536949157715), ('musisi', 0.6311852335929871), ('perupa', 0.6260449290275574)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531
5,pantomim,"[('akrobat', 0.6455945372581482), ('sulap', 0.6443645358085632), ('kabaret', 0.6325011253356934), ('monolog', 0.6322280764579773), ('balet', 0.6272432208061218), ('ludruk', 0.6159496903419495), ('pantomime', 0.5902504920959473), ('surealis', 0.5849384069442749), ('sandiwara', 0.5833815932273865), ('ketoprak', 0.5822977423667908)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532
5,koreografi,"[('koreografer', 0.6788806915283203), ('improvisasi', 0.6335759162902832), ('tariannya', 0.620606005191803), ('balet', 0.600472629070282), ('musiknya', 0.5949122905731201), ('pementasan', 0.5881693363189697), ('tarian', 0.5846285223960876), ('penyutradaraan', 0.5777814388275146), ('akrobat', 0.5731797218322754), ('menarikan', 0.5710483193397522)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533
5,orkestra,"[('orchestra', 0.7400460839271545), ('simfoni', 0.7073988914489746), ('piano', 0.698675811290741), ('ansambel', 0.6848723888397217), ('philharmonic', 0.6841472387313843), ('resital', 0.6794031262397766), ('biola', 0.6738511919975281), ('cello', 0.6693975925445557), ('dirigen', 0.6683465242385864), ('repertoar', 0.6603735089302063)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534
5,breakdance,"[('jaipongan', 0.6354976296424866), ('tariannya', 0.6117759346961975), ('balet', 0.5813695192337036), ('akrobat', 0.5793081521987915), ('ludruk', 0.5720750689506531), ('jathilan', 0.5709785223007202), ('degung', 0.570411741733551), ('odissi', 0.5703299045562744), ('ketoprak', 0.5560731291770935), ('ebeg', 0.5536370873451233)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535
5,odissi,"[('kathak', 0.812954306602478), ('purulia', 0.7485561966896057), ('chhau', 0.7477709054946899), ('seungmu', 0.7459197640419006), ('kathakali', 0.7292969822883606), ('kuchipudi', 0.7208666205406189), ('salpuri', 0.7140234112739563), ('mayurbhanj', 0.7120262980461121), ('seraikella', 0.6970833539962769), ('mohapatra', 0.6824447512626648)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536
5,konservatori,"[('konservatorium', 0.6845390200614929), ('stsi', 0.6632269024848938), ('karawitan', 0.6442170143127441), ('kokar', 0.6164615154266357), ('smind', 0.6081076860427856), ('balet', 0.5761412382125854), ('smki', 0.5525468587875366), ('konri', 0.5512858629226685), ('senirupa', 0.5391765832901001), ('lpkj', 0.5283870697021484)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537
5,bolshoi,"[('mariinsky', 0.6397599577903748), ('ballet', 0.6085797548294067), ('balet', 0.5749787092208862), ('ステ', 0.5614555478096008), ('kabaret', 0.5575703382492065), ('tchaikovsky', 0.5451748967170715), ('bataclan', 0.542600691318512), ('teater', 0.5397865772247314), ('ziegfeld', 0.53669673204422), ('konservatorium', 0.5351147055625916)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538
5,menyanyikan,"[('membawakan', 0.7814160585403442), ('bernyanyi', 0.7034094929695129), ('mengcover', 0.695115327835083), ('menyanyikannya', 0.6939205527305603), ('nyanyikan', 0.6922485828399658), ('melantunkan', 0.6676628589630127), ('dinyanyikan', 0.6669053435325623), ('bawakan', 0.6554413437843323), ('menyanyi', 0.654109001159668), ('mencipta', 0.6406495571136475)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539
5,melawak,"[('menyanyi', 0.7503800988197327), ('bernyanyi', 0.6940088272094727), ('berakting', 0.6525752544403076), ('menjajal', 0.6516638398170471), ('mendalang', 0.6082963347434998), ('manggung', 0.6063452959060669), ('menekuni', 0.6032346487045288), ('nyanyi', 0.598374605178833), ('menari', 0.5861859917640686), ('menggeluti', 0.5812727212905884)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540
5,menyanyikannya,"[('merekamnya', 0.7269623875617981), ('menyanyikan', 0.6939204931259155), ('nyanyikan', 0.6820936799049377), ('bernyanyi', 0.6765263080596924), ('menggubah', 0.6740593910217285), ('memperdengarkan', 0.6650606989860535), ('mengaransemen', 0.656685471534729), ('berduet', 0.6561092734336853), ('melantunkan', 0.6553211808204651), ('merekam', 0.6515788435935974)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541
5,memainkannya,"[('menyanyikannya', 0.6427063941955566), ('bernyanyi', 0.6365290284156799), ('disetel', 0.6266052722930908), ('menikmatinya', 0.6255143880844116), ('mainkan', 0.6187857389450073), ('berimprovisasi', 0.6168095469474792), ('menabuh', 0.598906397819519), ('berdansa', 0.5904161930084229), ('dimainkan', 0.5858258605003357), ('menari', 0.5831024050712585)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542
5,folies,"[('bergère', 0.9062610864639282), ('opéra', 0.7416093349456787), ('danse', 0.7294936776161194), ('russes', 0.7127500772476196), ('feux', 0.704974889755249), ('novembre', 0.6932500004768372), ('comique', 0.6914434432983398), ('choc', 0.6872276067733765), ('maintenon', 0.683983325958252), ('rouges', 0.681824803352356)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543
5,vaudeville,"[('kabaret', 0.6187313795089722), ('cabaret', 0.5617605447769165), ('musikal', 0.5581403374671936), ('komedian', 0.5563914179801941), ('burlesque', 0.5563739538192749), ('broadway', 0.5513458847999573), ('pantomim', 0.5508207678794861), ('ragtime', 0.5503460764884949), ('sirkus', 0.5411704182624817), ('improvisasional', 0.5383340716362)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544
5,takarazuka,"[('gekidan', 0.7393035888671875), ('akasaka', 0.7248538732528687), ('takizawa', 0.7236580848693848), ('ginza', 0.7203282117843628), ('akihabara', 0.7174860835075378), ('asakusa', 0.7165694236755371), ('kanazawa', 0.7107173204421997), ('fujisawa', 0.7099186778068542), ('meguro', 0.7059311866760254), ('kabuki', 0.7003831267356873)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545
5,jaipong,"[('jaipongan', 0.7825672626495361), ('lengger', 0.7483049631118774), ('kecak', 0.7361899614334106), ('tayub', 0.7323688268661499), ('sintren', 0.7302591800689697), ('kentrung', 0.7281181812286377), ('joged', 0.7151241898536682), ('ketoprak', 0.7112542390823364), ('genjring', 0.7090916037559509), ('gambyong', 0.7045233845710754)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546
5,ludruk,"[('ketoprak', 0.7934691905975342), ('jaipongan', 0.7485909461975098), ('reog', 0.7420294880867004), ('karawitan', 0.6958485841751099), ('kethoprak', 0.6910967826843262), ('udjo', 0.690573513507843), ('jathilan', 0.6867644786834717), ('jaipong', 0.6864001154899597), ('ebeg', 0.6826722621917725), ('tanjidor', 0.6782490611076355)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547
5,rumba,"[('flamenco', 0.7209295630455017), ('mambo', 0.7177258133888245), ('salsa', 0.70726478099823), ('cumbia', 0.6903654932975769), ('rhumba', 0.6864748001098633), ('samba', 0.6759774684906006), ('vez', 0.6723092198371887), ('baila', 0.668668270111084), ('mucho', 0.6510589718818665), ('loca', 0.6377268433570862)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548
5,mambo,"[('pinkan', 0.7902143597602844), ('shakira', 0.7206728458404541), ('rumba', 0.7177258729934692), ('baila', 0.7111913561820984), ('tahalea', 0.7103780508041382), ('monita', 0.7103760242462158), ('gaby', 0.70895916223526), ('segers', 0.7077111601829529), ('salsa', 0.7033557891845703), ('nindy', 0.6882302165031433)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549
5,shakira,"[('mambo', 0.7206728458404541), ('beyonce', 0.711209774017334), ('pitbull', 0.6958410739898682), ('salsa', 0.6796256303787231), ('aguilera', 0.6743437647819519), ('furtado', 0.672552227973938), ('nelly', 0.6712799668312073), ('cabello', 0.6703000664710999), ('camila', 0.6667609214782715), ('björk', 0.6613348126411438)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550
5,flamenco,"[('rumba', 0.7209296226501465), ('cumbia', 0.6778136491775513), ('salsa', 0.6730567812919617), ('vinicius', 0.6685617566108704), ('samba', 0.6599122881889343), ('madrigal', 0.6544696092605591), ('mucho', 0.6488502621650696), ('moraes', 0.6343525052070618), ('conga', 0.634276807308197), ('mambo', 0.6340886950492859)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551
5,segers,"[('margie', 0.8714732527732849), ('kullit', 0.7721548080444336), ('tahalea', 0.7462868094444275), ('syaharani', 0.7332147359848022), ('rll', 0.7312161326408386), ('latul', 0.7288994193077087), ('pesolima', 0.7243839502334595), ('monita', 0.7203285694122314), ('ermy', 0.717292845249176), ('shelomita', 0.7147296071052551)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552
5,samba,"[('rumba', 0.6759774684906006), ('flamenco', 0.6599122881889343), ('danço', 0.6497911214828491), ('salsa', 0.6399891972541809), ('saudade', 0.6203479170799255), ('rhumba', 0.6185362935066223), ('vinicius', 0.6177265048027039), ('bossa', 0.6030672192573547), ('moraes', 0.5970099568367004), ('gilberto', 0.5950698852539062)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553
5,merengue,"[('dancehall', 0.6146621704101562), ('reggae', 0.6091293096542358), ('salsa', 0.6086219549179077), ('disko', 0.5928844809532166), ('cumbia', 0.585277795791626), ('ritmis', 0.583851158618927), ('cueca', 0.5803244709968567), ('alunan', 0.5794126391410828), ('rumba', 0.5712020397186279), ('foklor', 0.5657768845558167)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554
5,margie,"[('segers', 0.8714732527732849), ('liza', 0.7261548638343811), ('kullit', 0.7159824371337891), ('lauper', 0.7135330438613892), ('shelly', 0.7032837867736816), ('minnelli', 0.6924623847007751), ('syaharani', 0.6893608570098877), ('nelly', 0.681612491607666), ('pesolima', 0.6786249876022339), ('matthews', 0.6750908493995667)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555
5,cumbia,"[('rumba', 0.6903655529022217), ('flamenco', 0.6778136491775513), ('juanes', 0.6643615365028381), ('dancehall', 0.6503748893737793), ('ragga', 0.6488205790519714), ('rhumba', 0.6484037041664124), ('reggae', 0.6427915096282959), ('felicidade', 0.640085756778717), ('locas', 0.6393048167228699), ('cantar', 0.6371890306472778)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556
5,mencipta,"[('menggubah', 0.7247812151908875), ('mengaransemen', 0.7163480520248413), ('dinyanyikannya', 0.6901321411132812), ('mengcover', 0.653228223323822), ('melantunkan', 0.6522985696792603), ('menyanyikannya', 0.6442363262176514), ('menyanyikan', 0.6406495571136475), ('ciptaannya', 0.6347938776016235), ('pelantun', 0.6253306269645691), ('nyanyikan', 0.6110517382621765)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557
5,akting,"[('aktingnya', 0.7423730492591858), ('berakting', 0.6299684643745422), ('menyanyi', 0.6007485389709473), ('penyutradaraan', 0.5938583016395569), ('modeling', 0.578199565410614), ('perfilman', 0.5750203728675842), ('keartisan', 0.5590382814407349), ('filmnya', 0.5554347634315491), ('melawak', 0.5542020797729492), ('bakatnya', 0.5445039868354797)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558
5,membawakan,"[('menyanyikan', 0.7814161777496338), ('bawakan', 0.7558496594429016), ('dibawakannya', 0.7203292846679688), ('nyanyikan', 0.6432684063911438), ('mengcover', 0.6380037665367126), ('menyanyikannya', 0.6315993070602417), ('dibawakan', 0.6227725148200989), ('mementaskan', 0.6216958165168762), ('tampil', 0.6151860952377319), ('bernyanyi', 0.6137154698371887)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559
5,kroncong,"[('keroncong', 0.7093807458877563), ('kromong', 0.6662781834602356), ('gambus', 0.6583840250968933), ('nyanyi', 0.6514846086502075), ('tarling', 0.6509121656417847), ('dendang', 0.6491957306861877), ('koplo', 0.6472064256668091), ('alunan', 0.6397990584373474), ('campursari', 0.6335812211036682), ('kebyar', 0.6304342150688171)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560
5,joget,"[('zapin', 0.7557111978530884), ('dendang', 0.7520649433135986), ('goyang', 0.7152518033981323), ('nurjanah', 0.7098451256752014), ('pokoke', 0.7092891335487366), ('ikke', 0.7063990831375122), ('kasmaran', 0.6933467984199524), ('cindai', 0.6787716150283813), ('joged', 0.6749221086502075), ('senggol', 0.6746415495872498)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561
5,keroncong,"[('orkes', 0.7488116025924683), ('campursari', 0.7200477719306946), ('gesang', 0.7154590487480164), ('kroncong', 0.7093808650970459), ('gambang', 0.708782434463501), ('kromong', 0.7052170634269714), ('tembang', 0.6950088739395142), ('jaipongan', 0.6873176693916321), ('reggae', 0.681469738483429), ('gambus', 0.6802570223808289)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562
5,dendang,"[('joget', 0.7520650029182434), ('zapin', 0.7181990742683411), ('kaba', 0.7075973749160767), ('tembang', 0.6746739745140076), ('manuk', 0.6708496809005737), ('joged', 0.6694948077201843), ('pantun', 0.6632938981056213), ('rentak', 0.6617549061775208), ('berdendang', 0.6528246402740479), ('kroncong', 0.649195671081543)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563
5,berdendang,"[('melantunkan', 0.6813730597496033), ('berpantun', 0.6710852384567261), ('lantunan', 0.6536163687705994), ('dendang', 0.6528246402740479), ('saluang', 0.6312776803970337), ('tembang', 0.6263754367828369), ('dilagukan', 0.6151836514472961), ('joget', 0.613279402256012), ('nyanyi', 0.6103361248970032), ('sahutan', 0.6016426086425781)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564
5,berpantun,"[('melantunkan', 0.7191564440727234), ('berdendang', 0.6710852980613708), ('mendendangkan', 0.6413155198097229), ('menarikan', 0.6404666900634766), ('nyanyi', 0.6018611788749695), ('mengiringi', 0.5970799326896667), ('dendang', 0.5952362418174744), ('dilagukan', 0.5928778648376465), ('menabuh', 0.5895305275917053), ('melagukan', 0.5832626223564148)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565
5,tembang,"[('macapat', 0.7577350735664368), ('pantun', 0.7524117231369019), ('gending', 0.7215880155563354), ('syair', 0.6964861750602722), ('keroncong', 0.6950088143348694), ('kawih', 0.678520143032074), ('dendang', 0.6746740341186523), ('geguritan', 0.6674271821975708), ('lantunan', 0.6669784188270569), ('sajak', 0.6658070087432861)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566
5,fitness,"[('timezone', 0.7459006905555725), ('amazone', 0.7167900204658508), ('informa', 0.6827214956283569), ('billiard', 0.6615588068962097), ('boutique', 0.658073365688324), ('shopping', 0.6532376408576965), ('foodmart', 0.6440895199775696), ('payless', 0.6437399983406067), ('hypermart', 0.6405025720596313), ('skechers', 0.6400380730628967)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567
5,trrc,"[('uks', 0.6884291768074036), ('kantin', 0.6682891845703125), ('kopsis', 0.6486052870750427), ('audiovisual', 0.6300495266914368), ('projector', 0.6116594076156616), ('hotspot', 0.6011109948158264), ('icu', 0.5952202081680298), ('lab', 0.5843155384063721), ('smala', 0.5834594964981079), ('piket', 0.5779314637184143)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568
5,uks,"[('kopsis', 0.801865816116333), ('kantin', 0.783713161945343), ('trrc', 0.6884292364120483), ('mushollah', 0.683829128742218), ('kopma', 0.6647519469261169), ('penjas', 0.6645882725715637), ('piket', 0.6480467319488525), ('padus', 0.6452808380126953), ('musholla', 0.645245373249054), ('laboraturium', 0.6383267641067505)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569
5,fisioterapi,"[('radiologi', 0.8476308584213257), ('medik', 0.8259759545326233), ('ginekologi', 0.7900463342666626), ('obstetri', 0.7788741588592529), ('onkologi', 0.7683355808258057), ('pediatri', 0.7502910494804382), ('patologi', 0.7470195889472961), ('okupasi', 0.7447730302810669), ('psikiatri', 0.7355862259864807), ('ortopedi', 0.7347891926765442)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570
5,kebersihan,"[('sanitasi', 0.6371206045150757), ('kesehatan', 0.6027470827102661), ('pemeliharaan', 0.5837857127189636), ('pertamanan', 0.5813949108123779), ('kelestarian', 0.5768329501152039), ('ketertiban', 0.5717189311981201), ('kenyamanan', 0.5663580894470215), ('perawatan', 0.5575403571128845), ('gizi', 0.5553910732269287), ('kedisiplinan', 0.5522595047950745)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571
5,pelatihan,"[('latihan', 0.7623712420463562), ('kursus', 0.7096611857414246), ('pembekalan', 0.6112766265869141), ('perekrutan', 0.6020668148994446), ('diklat', 0.5985146760940552), ('pelatihannya', 0.5907108187675476), ('rekrutmen', 0.5882617235183716), ('training', 0.5820966362953186), ('pendampingan', 0.5814197063446045), ('instruktur', 0.5697407722473145)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572
5,latihan,"[('pelatihan', 0.7623711824417114), ('berlatih', 0.5960763096809387), ('kursus', 0.5554169416427612), ('penerjunan', 0.5552546977996826), ('senam', 0.5521445870399475), ('penggemblengan', 0.5222626328468323), ('kebugaran', 0.5145183205604553), ('kegiatan', 0.5075353384017944), ('instruktur', 0.5048498511314392), ('ketrampilan', 0.5040733814239502)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573
5,jasmani,"[('rohaniah', 0.6125289797782898), ('kesamaptaan', 0.6082709431648254), ('mental', 0.6026839017868042), ('kesegaran', 0.5901862978935242), ('rohani', 0.5882266163825989), ('akhlak', 0.5846445560455322), ('ketrampilan', 0.583972692489624), ('batiniah', 0.5774798393249512), ('rehabilitatif', 0.5500344038009644), ('sehat', 0.5441015362739563)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574
5,stamina,"[('kelincahan', 0.7239564061164856), ('kelenturan', 0.6731832027435303), ('skill', 0.6255503296852112), ('kemampuan', 0.6224594116210938), ('fleksibilitas', 0.6070528626441956), ('akurasi', 0.6038175821304321), ('ketajaman', 0.5779951214790344), ('postur', 0.5748305320739746), ('mobilitasnya', 0.5606582760810852), ('ketangguhan', 0.5508880019187927)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575
5,ketrampilan,"[('keterampilan', 0.8559855222702026), ('kemahiran', 0.7137695550918579), ('kecakapan', 0.7085456252098083), ('keahlian', 0.6997065544128418), ('kreatifitas', 0.6773307919502258), ('kewirausahaan', 0.6650044918060303), ('kompetensi', 0.634045422077179), ('profesionalisme', 0.6134061217308044), ('kedisiplinan', 0.6123563647270203), ('kreativitas', 0.6114515066146851)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576
5,wiladatika,"[('buperta', 0.6644049882888794), ('popki', 0.6599694490432739), ('mayestik', 0.6414887309074402), ('citos', 0.640711784362793), ('cibubur', 0.6274063587188721), ('jcc', 0.6020209193229675), ('wiii', 0.5999070405960083), ('khilda', 0.5881125330924988), ('pecenongan', 0.5879530310630798), ('pedongkelan', 0.5872155427932739)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577
5,plenary,"[('jcc', 0.8167109489440918), ('gallovits', 0.7060107588768005), ('skenoo', 0.6647225618362427), ('gaishi', 0.6458795666694641), ('credicard', 0.64572674036026), ('schwäbisch', 0.631302535533905), ('marlinspike', 0.6263524293899536), ('aqd', 0.6256424784660339), ('jhcc', 0.62174391746521), ('simfonia', 0.6183382272720337)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578
5,jcc,"[('plenary', 0.8167110085487366), ('istora', 0.7076464891433716), ('jiexpo', 0.6956920623779297), ('simfonia', 0.6726248264312744), ('sabuga', 0.6698093414306641), ('prj', 0.6589747071266174), ('senayan', 0.6536150574684143), ('jhcc', 0.6336883306503296), ('citos', 0.6287612915039062), ('ballroom', 0.6226272583007812)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579
5,sporthall,"[('societet', 0.7564718127250671), ('fpok', 0.7501394748687744), ('chihkan', 0.7112805843353271), ('joang', 0.6996550559997559), ('ijsseldelta', 0.6884255409240723), ('rebe', 0.6877048015594482), ('laqua', 0.6847803592681885), ('krestovsky', 0.682048499584198), ('pusgiwa', 0.6810080409049988), ('lpmb', 0.6733601689338684)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580
5,avika,"[('popki', 0.5714460611343384), ('gor', 0.5613054633140564), ('smagi', 0.5204232931137085), ('dipika', 0.5157610774040222), ('dhoopar', 0.5138387680053711), ('kakar', 0.5056589245796204), ('siddhant', 0.4958583414554596), ('amol', 0.4941421449184418), ('banarasi', 0.4936434328556061), ('kov', 0.49229881167411804)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581
5,popnas,"[('rosmaniar', 0.6830326914787292), ('defia', 0.6797463893890381), ('bpsmi', 0.6698331832885742), ('poomsae', 0.6644203662872314), ('saptalomba', 0.6601141095161438), ('kejurda', 0.6553629636764526), ('pabbsi', 0.6379343867301941), ('futsall', 0.635380208492279), ('pplm', 0.635016143321991), ('dodikjur', 0.6305452585220337)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582
5,palaran,"[('segiri', 0.7156689763069153), ('sekupang', 0.6478039026260376), ('gbk', 0.646184504032135), ('jakabaring', 0.6444655060768127), ('samboja', 0.6387724876403809), ('tpk', 0.6379708051681519), ('plaju', 0.6285107135772705), ('barelang', 0.6284002661705017), ('kenten', 0.6245409846305847), ('kenjeran', 0.6234038472175598)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583
5,sempaja,"[('segiri', 0.7320767641067505), ('bengkuring', 0.6668208837509155), ('mattoanging', 0.6405839920043945), ('jakabaring', 0.6404646635055542), ('wisnusaputra', 0.6391505002975464), ('lempake', 0.632211446762085), ('pakansari', 0.6285808682441711), ('allmend', 0.6271243095397949), ('gor', 0.6256662011146545), ('fisht', 0.6187016367912292)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584
5,citraland,"[('superblock', 0.771450400352478), ('transmart', 0.7500942349433899), ('citragarden', 0.7431948184967041), ('sentraland', 0.7251697182655334), ('favehotel', 0.7188078165054321), ('citywalk', 0.709352433681488), ('denzibang', 0.7062643766403198), ('panakkukang', 0.7013682723045349), ('supermall', 0.6994540095329285), ('sambikerep', 0.6942110061645508)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585
5,segiri,"[('sempaja', 0.7320767641067505), ('palaran', 0.7156690359115601), ('allmend', 0.7072325348854065), ('pakansari', 0.701684296131134), ('wisnusaputra', 0.6991508603096008), ('mattoanging', 0.6960550546646118), ('maguwoharjo', 0.6889889240264893), ('manahan', 0.673282265663147), ('ijsseldelta', 0.670650064945221), ('pittodrie', 0.6628003120422363)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586
5,kenten,"[('superstore', 0.7240030765533447), ('indogrosir', 0.713447630405426), ('starmart', 0.6944990158081055), ('panakkukang', 0.6836925745010376), ('transmart', 0.6689165234565735), ('kesawan', 0.6580727696418762), ('citraland', 0.6572428345680237), ('karangente', 0.6484317779541016), ('rantauprapat', 0.6443173885345459), ('hypermarket', 0.6441860795021057)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587
5,suntec,"[('bashundhara', 0.7357747554779053), ('gandaria', 0.7217682600021362), ('bktb', 0.7125649452209473), ('bayfront', 0.7112948298454285), ('stokeontrent', 0.693943202495575), ('iriga', 0.6827383041381836), ('mandaluyong', 0.6781430244445801), ('alabang', 0.6715714931488037), ('slickers', 0.6688375473022461), ('holby', 0.6636401414871216)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588
5,superblock,"[('apartment', 0.7970070242881775), ('condotel', 0.7803462743759155), ('superblok', 0.7735393047332764), ('citraland', 0.7714503407478333), ('residences', 0.7486642599105835), ('pakuwon', 0.7419649958610535), ('transmart', 0.7237128615379333), ('mds', 0.723117470741272), ('condominium', 0.7193571329116821), ('tunjungan', 0.7098220586776733)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589
5,mattoanging,"[('mandemakers', 0.718749463558197), ('segiri', 0.6960551738739014), ('evžena', 0.6816888451576233), ('ijsseldelta', 0.6789966821670532), ('pakansari', 0.6729727983474731), ('maguwoharjo', 0.6656449437141418), ('allmend', 0.6649987697601318), ('mattoangin', 0.6642261743545532), ('pogar', 0.654343843460083), ('feijenoord', 0.6476396322250366)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590
